currentPrice,dirtyTicketInd,listingId,listingPrice,quantity,retrieveTime,row,score,seatNumbers,sectionId,sectionName,sellerSectionName,zoneId,zoneName,Event,Date
86.5,FALSE,1314579064,70,8,3/18/18 0:58,11,0,NA,30183,Mezzanine Goal 206,UPPER:206,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
86.5,FALSE,1314580000,70,3,3/18/18 0:58,14,0,NA,30177,Mezzanine Center 223,UPPER:223,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
86.5,FALSE,1314734932,70,8,3/18/18 0:58,15,0,NA,30189,Mezzanine Goal 210,UPPER:210,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
86.5,FALSE,1314754662,70,3,3/18/18 0:58,12,0,NA,30172,Mezzanine Center 211,UPPER:211,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
87.21,FALSE,1276756032,70.59,2,3/18/18 0:58,2,0,8;9,30190,Mezzanine Goal 210A,UPPER:210A,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
87.7,FALSE,1313327164,71,2,3/18/18 0:58,1,0,7;8,30179,Mezzanine Goal 204,UPPER:204,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
88.3,FALSE,1297722881,71.5,4,3/18/18 0:58,12,0,NA,30185,Mezzanine Goal 207A,UPPER:207A,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
88.82,FALSE,1311323830,71.93,2,3/18/18 0:58,2,0,7;8,30197,Mezzanine Goal 219A,UPPER:219A,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
88.9,FALSE,1310294539,72,2,3/18/18 0:58,2,0,1;2,30196,Mezzanine Goal 219,UPPER:219,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
88.9,FALSE,1310369556,72,7,3/18/18 0:58,12,0,NA,30179,Mezzanine Goal 204,UPPER:204,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
88.9,FALSE,1310369168,72,2,3/18/18 0:58,14,0,NA,30179,Mezzanine Goal 204,UPPER:204,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
88.9,FALSE,1313657941,72,5,3/18/18 0:58,9,0,NA,30182,Mezzanine Goal 205A,UPPER:205A,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
88.9,FALSE,1310369494,72,6,3/18/18 0:58,11,0,NA,30179,Mezzanine Goal 204,UPPER:204,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
89.16,FALSE,1314438100,72.22,2,3/18/18 0:58,4,0,7;8,30186,Mezzanine Goal 208,UPPER:208,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
90.09,FALSE,1276900020,72.99,2,3/18/18 0:58,12,0,1;2,30180,Mezzanine Goal 204A,UPPER:204A,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
91.3,FALSE,1278938768,74,2,3/18/18 0:58,11,0,14;15,30199,Mezzanine Goal 221,UPPER:221,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
91.3,FALSE,1285932815,74,2,3/18/18 0:58,9,0,11;12,30169,Mezzanine Center 201,UPPER:201,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
91.3,FALSE,1314540870,74,2,3/18/18 0:58,13,0,NA,30172,Mezzanine Center 211,UPPER:211,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
92.38,FALSE,1300798525,74.9,7,3/18/18 0:58,4,0,NA,30122,Balcony Suite 4,SUITE:BALSUI,7749,Balcony Suite,New York Rangers 3/22/2018,3/22/18
92.38,FALSE,1300798379,74.9,2,3/18/18 0:58,4,0,NA,30176,Mezzanine Center 215,UPPER:215,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
92.44,FALSE,1286431840,74.95,4,3/18/18 0:58,10,0,9;10;11;12,30174,Mezzanine Center 213,UPPER:213,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
92.5,FALSE,1306976116,75,2,3/18/18 0:58,8,0,19;20,30170,Mezzanine Center 202,UPPER:202,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
92.5,FALSE,1300480790,75,2,3/18/18 0:58,4,0,5;6,30176,Mezzanine Center 215,UPPER:215,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
92.5,FALSE,1313932834,75,1,3/18/18 0:58,1,0,3,30190,Mezzanine Goal 210A,UPPER:210A,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
92.5,FALSE,1292363548,75,2,3/18/18 0:58,26,0,1;2,30164,Lower Goal 118,LOWER:118,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
92.5,FALSE,1313999730,75,2,3/18/18 0:58,1,0,1;2,30183,Mezzanine Goal 206,UPPER:206,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
92.5,FALSE,1313905663,75,10,3/18/18 0:58,5,0,3;4;5;6;7;8;9;10;11;12,30123,Balcony Suite 5,SUITE:BALSUI,7749,Balcony Suite,New York Rangers 3/22/2018,3/22/18
92.5,FALSE,1314781718,75,2,3/18/18 0:58,7,0,1;2,30178,Mezzanine Center 224,UPPER:224,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
92.5,FALSE,1303979442,75,1,3/18/18 0:58,3,0,7,30174,Mezzanine Center 213,UPPER:213,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
92.5,FALSE,1313494204,75,2,3/18/18 0:58,8,0,11;12,30169,Mezzanine Center 201,UPPER:201,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
95.8,FALSE,1300166057,77.75,2,3/18/18 0:58,7,0,9;10,30174,Mezzanine Center 213,UPPER:213,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
96.1,FALSE,1289812688,78,2,3/18/18 0:58,11,0,13;14,30173,Mezzanine Center 212,UPPER:212,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
96.1,FALSE,1298159957,78,2,3/18/18 0:58,2,0,NA,30173,Mezzanine Center 212,212,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
96.62,FALSE,1313231046,78.43,2,3/18/18 0:58,1,0,3;4,30200,Mezzanine Goal 221A,UPPER:221A,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
97.3,FALSE,1304746827,79,2,3/18/18 0:58,13,0,5;6,30185,Mezzanine Goal 207A,UPPER:207A,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
97.3,FALSE,1273113910,79,4,3/18/18 0:58,15,0,5;6;7;8,30175,Mezzanine Center 214,214,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
98.5,FALSE,1278057465,80,2,3/18/18 0:58,5,0,11;12,30178,Mezzanine Center 224,UPPER:224,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
98.5,FALSE,1297566385,80,2,3/18/18 0:58,13,0,3;4,30175,Mezzanine Center 214,UPPER:214,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
98.5,FALSE,1306568386,80,2,3/18/18 0:58,10,0,19;20,30173,Mezzanine Center 212,UPPER:212,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
98.5,FALSE,1309121814,80,2,3/18/18 0:58,11,0,1;2,30174,Mezzanine Center 213,UPPER:213,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
98.5,FALSE,1265001495,80,2,3/18/18 0:58,2,0,7;8,30175,Mezzanine Center 214,UPPER:214,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
98.5,FALSE,1314045484,80,2,3/18/18 0:58,2,0,21;22,30176,Mezzanine Center 215,UPPER:215,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
98.5,FALSE,1314702584,80,2,3/18/18 0:58,12,0,5;6,30168,Lower Goal 122,LOWER:122,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
98.5,FALSE,1314567430,80,4,3/18/18 0:58,9,0,NA,30171,Mezzanine Center 203,UPPER:203,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
98.5,FALSE,1314718340,80,2,3/18/18 0:58,2,0,16;17,30173,Mezzanine Center 212,UPPER:212,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
98.5,FALSE,1314755893,80,3,3/18/18 0:58,6,0,NA,30171,Mezzanine Center 203,UPPER:203,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
99.7,FALSE,1277038263,81,2,3/18/18 0:58,2,0,1;2,30176,Mezzanine Center 215,UPPER:215,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
99.7,FALSE,1308351056,81,2,3/18/18 0:58,9,0,9;10,30175,Mezzanine Center 214,UPPER:214,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
100.9,FALSE,1292989114,82,2,3/18/18 0:58,2,0,12;13,30173,Mezzanine Center 212,UPPER:212,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
100.9,FALSE,1314410625,82,2,3/18/18 0:58,2,0,10;11,30173,Mezzanine Center 212,UPPER:212,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
101.5,FALSE,1297722888,82.5,2,3/18/18 0:58,15,0,NA,30183,Mezzanine Goal 206,UPPER:206,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
103.3,FALSE,1314770942,84,2,3/18/18 0:58,9,0,NA,30171,Mezzanine Center 203,UPPER:203,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
104.44,FALSE,1293296668,84.95,2,3/18/18 0:58,1,0,9;10,30172,Mezzanine Center 211,UPPER:211,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
104.5,FALSE,1288612360,85,2,3/18/18 0:58,15,0,23;24,30179,Mezzanine Goal 204,UPPER:204,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
104.5,FALSE,1303547639,85,2,3/18/18 0:58,7,0,9;10,30192,Mezzanine Goal 216A,UPPER:216A,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
104.5,FALSE,1276822040,85,2,3/18/18 0:58,5,0,5;6,30172,Mezzanine Center 211,UPPER:211,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
104.5,FALSE,1313564704,85,2,3/18/18 0:58,2,0,17;18,30196,Mezzanine Goal 219,UPPER:219,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
104.5,FALSE,1301577920,85,2,3/18/18 0:58,16,0,14;15,30168,Lower Goal 122,LOWER:122,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
104.5,FALSE,1314694170,85,2,3/18/18 0:58,20,0,7;8,30162,Lower Goal 116,LOWER:116,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
104.5,FALSE,1313592485,85,2,3/18/18 0:58,20,0,5;6,30163,Lower Goal 117,LOWER:117,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
104.5,FALSE,1272830356,85,2,3/18/18 0:58,9,0,1;2,30163,Lower Goal 117,LOWER:117,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
104.5,FALSE,1303376596,85,2,3/18/18 0:58,1,0,13;14,30176,Mezzanine Center 215,UPPER:215,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
106.89,FALSE,1307910429,86.99,2,3/18/18 0:58,1,0,5;6,30177,Mezzanine Center 223,UPPER:223,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
106.9,FALSE,1288934327,87,2,3/18/18 0:58,6,0,5;6,30169,Mezzanine Center 201,UPPER:201,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
106.9,FALSE,1314641332,87,2,3/18/18 0:58,1,0,1;2,30178,Mezzanine Center 224,UPPER:224,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
107.49,FALSE,1313608582,87.49,2,3/18/18 0:58,17,0,3;4,30168,Lower Goal 122,LOWER:122,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
108.1,FALSE,1313280170,88,2,3/18/18 0:58,19,0,1;2,30160,Lower Goal 109,LOWER:109,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
108.64,FALSE,1278944109,87,2,3/18/18 0:58,11,0,1;2,30198,Mezzanine Goal 220,UPPER:220,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
109.3,FALSE,1312758460,89,2,3/18/18 0:58,17,0,5;6,30167,Lower Goal 121,LOWER:121,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
109.3,FALSE,1282138180,89,2,3/18/18 0:58,9,0,9;10,30169,Mezzanine Center 201,UPPER:201,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
109.3,FALSE,1291555391,89,3,3/18/18 0:58,2,0,5;6;7,30173,Mezzanine Center 212,UPPER:212,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
109.3,FALSE,1277940643,89,2,3/18/18 0:58,2,0,21;22,30172,Mezzanine Center 211,UPPER:211,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
110.5,FALSE,1312758085,90,2,3/18/18 0:58,18,0,1;2,30163,Lower Goal 117,LOWER:117,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
110.5,FALSE,1292122130,90,2,3/18/18 0:58,21,0,3;4,30168,Lower Goal 122,LOWER:122,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
110.5,FALSE,1314190696,90,2,3/18/18 0:58,1,0,13;14,30177,Mezzanine Center 223,UPPER:223,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
110.5,FALSE,1313242916,90,2,3/18/18 0:58,26,0,19;20,30156,Lower Goal 105,LOWER:105,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
110.5,FALSE,1314377182,90,2,3/18/18 0:58,9,0,19;20,30170,Mezzanine Center 202,UPPER:202,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
110.5,FALSE,1314751000,90,2,3/18/18 0:58,1,0,5;6,30182,Mezzanine Goal 205A,UPPER:205A,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
111.47,FALSE,1301610219,90.81,2,3/18/18 0:58,3,0,3;4,30200,Mezzanine Goal 221A,UPPER:221A,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
111.7,FALSE,1312758011,91,2,3/18/18 0:58,17,0,3;4,30163,Lower Goal 117,LOWER:117,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
111.7,FALSE,1313917334,91,3,3/18/18 0:58,20,0,5;6;7,30159,Lower Goal 108,LOWER:108,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
111.7,FALSE,1313917282,91,2,3/18/18 0:58,24,0,3;4,30156,Lower Goal 105,LOWER:105,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
112.3,FALSE,1278411235,90,2,3/18/18 0:58,3,0,3;4,30173,Mezzanine Center 212,UPPER:212,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
112.84,FALSE,1276827394,91.95,2,3/18/18 0:58,1,0,14;15,30173,Mezzanine Center 212,UPPER:212,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
112.9,FALSE,1313681001,92,3,3/18/18 0:58,24,0,10;11;12,30165,Lower Goal 119,LOWER:119,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
112.9,FALSE,1313242931,92,2,3/18/18 0:58,24,0,12;13,30159,Lower Goal 108,LOWER:108,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
112.9,FALSE,1313242936,92,2,3/18/18 0:58,23,0,14;15,30156,Lower Goal 105,LOWER:105,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
112.9,FALSE,1311158423,92,4,3/18/18 0:58,24,0,3;4;5;6,30163,Lower Goal 117,LOWER:117,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
112.9,FALSE,1314780390,92,2,3/18/18 0:58,23,0,16;17,30152,Lower Center 115,LOWER:115,7641,Lower Center,New York Rangers 3/22/2018,3/22/18
113.03,FALSE,1314567451,92.11,2,3/18/18 0:58,9,0,NA,30198,Mezzanine Goal 220,220,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
114.1,FALSE,1313243420,93,2,3/18/18 0:58,15,0,5;6,30163,Lower Goal 117,LOWER:117,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
114.1,FALSE,1313242951,93,5,3/18/18 0:58,23,0,3;4;5;6;7,30160,Lower Goal 109,LOWER:109,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
114.1,FALSE,1313917347,93,2,3/18/18 0:58,22,0,5;6,30155,Lower Goal 104,LOWER:104,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
114.1,FALSE,1314259300,93,4,3/18/18 0:58,11,0,5;6;7;8,30168,Lower Goal 122,LOWER:122,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
114.77,FALSE,1278950037,93.56,2,3/18/18 0:58,14,0,15;16,30174,Mezzanine Center 213,UPPER:213,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
115.83,FALSE,1314268976,94.44,1,3/18/18 0:58,23,0,1,30151,Lower Center 114,LOWER:114,7641,Lower Center,New York Rangers 3/22/2018,3/22/18
116.4,FALSE,1286966428,94.92,3,3/18/18 0:58,1,0,3;4;5,30178,Mezzanine Center 224,UPPER:224,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
116.5,FALSE,1313243456,95,2,3/18/18 0:58,13,0,1;2,30163,Lower Goal 117,LOWER:117,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
116.5,FALSE,1295475981,95,2,3/18/18 0:58,17,0,9;10,30165,Lower Goal 119,LOWER:119,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
116.5,FALSE,1313881733,95,5,3/18/18 0:58,2,0,7;8;9;10;11,30174,Mezzanine Center 213,UPPER:213,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
116.5,FALSE,1312488743,95,6,3/18/18 0:58,21,0,NA,30139,Balcony Suite 21,SRO:BALSRO,7749,Balcony Suite,New York Rangers 3/22/2018,3/22/18
116.5,FALSE,1313187744,95,2,3/18/18 0:58,3,0,9;10,30178,Mezzanine Center 224,UPPER:224,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
116.5,FALSE,1313962307,95,2,3/18/18 0:58,19,0,7;8,30155,Lower Goal 104,LOWER:104,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
116.5,FALSE,1313242911,95,2,3/18/18 0:58,21,0,12;13,30156,Lower Goal 105,LOWER:105,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
116.5,FALSE,1275652676,95,2,3/18/18 0:58,1,0,General Admission,30175,Mezzanine Center 214,Mezzanine Center 214,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
116.5,FALSE,1314343453,95,2,3/18/18 0:58,24,0,3;4,30159,Lower Goal 108,LOWER:108,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
116.5,FALSE,1314349416,95,2,3/18/18 0:58,22,0,1;2,30167,Lower Goal 121,LOWER:121,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
117.7,FALSE,1313243177,96,5,3/18/18 0:58,17,0,7;8;9;10;11,30155,Lower Goal 104,LOWER:104,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
117.7,FALSE,1313917873,96,2,3/18/18 0:58,10,0,12;13,30163,Lower Goal 117,LOWER:117,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
117.7,FALSE,1313243291,96,3,3/18/18 0:58,18,0,7;8;9,30160,Lower Goal 109,LOWER:109,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
117.7,FALSE,1313917922,96,2,3/18/18 0:58,14,0,3;4,30166,Lower Goal 120,LOWER:120,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
117.7,FALSE,1276825650,96,4,3/18/18 0:58,14,0,3;4;5;6,30165,Lower Goal 119,LOWER:119,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
117.7,FALSE,1313242947,96,10,3/18/18 0:58,22,0,3;4;5;6;7;8;9;10;11;12,30160,Lower Goal 109,LOWER:109,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
117.7,FALSE,1314167542,96,2,3/18/18 0:58,16,0,11;12,30160,Lower Goal 109,LOWER:109,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
118.9,FALSE,1313243445,97,2,3/18/18 0:58,13,0,14;15,30163,Lower Goal 117,LOWER:117,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
118.9,FALSE,1313917903,97,6,3/18/18 0:58,10,0,4;5;6;7;8;9,30162,Lower Goal 116,LOWER:116,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
118.9,FALSE,1313917925,97,2,3/18/18 0:58,9,0,7;8,30163,Lower Goal 117,LOWER:117,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
118.9,FALSE,1313917303,97,11,3/18/18 0:58,21,0,1;2;3;4;5;6;7;8;9;10;11,30160,Lower Goal 109,LOWER:109,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
119.34,FALSE,1314567482,97.37,2,3/18/18 0:58,14,0,NA,30185,Mezzanine Goal 207A,207A,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
120.1,FALSE,1313917853,98,2,3/18/18 0:58,9,0,11;12,30164,Lower Goal 118,LOWER:118,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
120.1,FALSE,1313243281,98,5,3/18/18 0:58,16,0,10;11;12;13;14,30159,Lower Goal 108,LOWER:108,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
120.1,FALSE,1313917859,98,2,3/18/18 0:58,9,0,5;6,30165,Lower Goal 119,LOWER:119,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
120.96,FALSE,1313386161,98.72,2,3/18/18 0:58,18,0,10;11,30161,Lower Goal 110,LOWER:110,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
121.28,FALSE,1276838461,98.98,1,3/18/18 0:58,1,0,8,30178,Mezzanine Center 224,UPPER:224,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
121.3,FALSE,1313905657,99,12,3/18/18 0:58,6,0,13;14;15;16;17;18;19;20;21;22;23;24,30124,Balcony Suite 6,SRO:BALSRO,7749,Balcony Suite,New York Rangers 3/22/2018,3/22/18
121.3,FALSE,1313243167,99,2,3/18/18 0:58,16,0,3;4,30161,Lower Goal 110,LOWER:110,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
121.3,FALSE,1313905653,99,12,3/18/18 0:58,5,0,13;14;15;16;17;18;19;20;21;22;23;24,30123,Balcony Suite 5,SRO:BALSRO,7749,Balcony Suite,New York Rangers 3/22/2018,3/22/18
121.3,FALSE,1278205674,99,3,3/18/18 0:58,4,0,3;4;5,30155,Lower Goal 104,104,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
122.5,FALSE,1280858442,100,2,3/18/18 0:58,10,0,1;2,30165,Lower Goal 119,LOWER:119,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
122.5,FALSE,1280858667,100,2,3/18/18 0:58,9,0,1;2,30165,Lower Goal 119,LOWER:119,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
122.5,FALSE,1311049359,100,2,3/18/18 0:58,14,0,3;4,30160,Lower Goal 109,LOWER:109,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
122.5,FALSE,1311537091,100,4,3/18/18 0:58,5,0,1;2;3;4,30171,Mezzanine Center 203,UPPER:203,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
122.5,FALSE,1286434346,100,2,3/18/18 0:58,8,0,1;2,30174,Mezzanine Center 213,UPPER:213,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
122.5,FALSE,1312488739,100,4,3/18/18 0:58,21,0,NA,30139,Balcony Suite 21,SUITE:BALSUI,7749,Balcony Suite,New York Rangers 3/22/2018,3/22/18
122.5,FALSE,1313917923,100,2,3/18/18 0:58,8,0,5;6,30166,Lower Goal 120,LOWER:120,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
122.5,FALSE,1290455527,100,4,3/18/18 0:58,13,0,5;6;7;8,30170,Mezzanine Center 202,UPPER:202,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
122.5,FALSE,1312373926,100,2,3/18/18 0:58,5,0,3;4,30173,Mezzanine Center 212,UPPER:212,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
122.5,FALSE,1311003903,100,2,3/18/18 0:58,5,0,9;10,30169,Mezzanine Center 201,UPPER:201,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
122.5,FALSE,1311423240,100,2,3/18/18 0:58,1,0,5;6,30194,Mezzanine Goal 217A,UPPER:217A,7747,Mezzanine Goal,New York Rangers 3/22/2018,3/22/18
122.5,FALSE,1314578878,100,2,3/18/18 0:58,21,0,1;2,30162,Lower Goal 116,LOWER:116,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
122.5,FALSE,1306911269,100,2,3/18/18 0:58,23,0,1;2,30162,Lower Goal 116,LOWER:116,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
122.5,FALSE,1306815558,100,2,3/18/18 0:58,7,0,18;19,30164,Lower Goal 118,LOWER:118,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
122.5,FALSE,1289898620,100,2,3/18/18 0:58,17,0,10;11,30148,Lower Center 111,LOWER:111,7641,Lower Center,New York Rangers 3/22/2018,3/22/18
122.5,FALSE,1314722270,100,3,3/18/18 0:58,1,0,9;10;11,30173,Mezzanine Center 212,UPPER:212,7746,Mezzanine Center,New York Rangers 3/22/2018,3/22/18
122.5,FALSE,1313243923,100,5,3/18/18 0:58,23,0,11;12;13;14;15,30152,Lower Center 115,LOWER:115,7641,Lower Center,New York Rangers 3/22/2018,3/22/18
122.5,FALSE,1313243943,100,1,3/18/18 0:58,23,0,17,30153,Lower Center 123,LOWER:123,7641,Lower Center,New York Rangers 3/22/2018,3/22/18
122.57,FALSE,1296118274,100.06,2,3/18/18 0:58,11,0,13;14,30158,Lower Goal 107,LOWER:107,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
123.63,FALSE,1269142611,100.94,2,3/18/18 0:58,14,0,16;17,30158,Lower Goal 107,LOWER:107,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
123.7,FALSE,1313917914,101,6,3/18/18 0:58,14,0,7;8;9;10;11;12,30166,Lower Goal 120,LOWER:120,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
123.7,FALSE,1313917845,101,2,3/18/18 0:58,11,0,10;11,30162,Lower Goal 116,LOWER:116,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
123.7,FALSE,1313243906,101,3,3/18/18 0:58,22,0,1;2;3,30152,Lower Center 115,LOWER:115,7641,Lower Center,New York Rangers 3/22/2018,3/22/18
124.9,FALSE,1313917909,102,2,3/18/18 0:58,7,0,11;12,30163,Lower Goal 117,LOWER:117,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
124.9,FALSE,1313917849,102,3,3/18/18 0:58,8,0,5;6;7,30163,Lower Goal 117,LOWER:117,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
124.9,FALSE,1313243458,102,4,3/18/18 0:58,13,0,11;12;13;14,30164,Lower Goal 118,LOWER:118,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
124.9,FALSE,1313243157,102,5,3/18/18 0:58,12,0,7;8;9;10;11,30159,Lower Goal 108,LOWER:108,7742,Lower Goal,New York Rangers 3/22/2018,3/22/18
124.9,FALSE,1313243919,102,2,3/18/18 0:58,22,0,12;13,30152,Lower Center 115,LOWER:115,7641,Lower Center,New York Rangers 3/22/2018,3/22/18
